time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,mflow_GHX_bypass,qghx_kW
1311,1,0.640935243,400.594958,537.6020486,-0.008821337,309.4353285
1312,1,0.640936612,400.594979,537.609803,-0.008793989,309.4431967
1313,1,0.641532601,400.604136,537.607174,-0.008741495,309.4370314
1314,1,0.644111995,400.6084037,537.6276069,-0.008701211,309.435617
1315,1,0.644124218,400.6200883,537.6437648,-0.008643254,309.424409
1316,1,0.644440267,400.6336723,537.6448769,-0.008550217,309.3939311
1317,1,0.644439975,400.6452377,537.6503778,-0.008521026,309.3926824
1318,1,0.644798641,400.652725,537.6689929,-0.008493391,309.3920714
1319,1,0.643347615,400.6678127,537.6778717,-0.008475199,309.3967306
1320,1,0.643300515,400.6732482,537.6854501,-0.008457506,309.401653
1321,1,0.641849102,400.6861986,537.6895892,-0.00846713,309.417618
1322,1,0.64178606,400.6958761,537.706971,-0.008511956,309.4520712
1323,1,0.635715192,400.6974972,537.7166161,-0.00855705,309.48875
1324,1,0.634484809,400.7217913,537.7286235,-0.008602135,309.5254372
1325,1,0.634613536,400.7251547,537.7467267,-0.008622349,309.5517992
1326,1,0.63462141,400.7317165,537.745124,-0.008619235,309.5681207
1327,1,0.635108276,400.7493521,537.753541,-0.008590094,309.5754403
1328,1,0.635136638,400.7637446,537.7671088,-0.008628617,309.613897
1329,1,0.634758214,400.7603138,537.7769193,-0.008627388,309.6348607
1330,1,0.631105967,400.7814846,537.7989462,-0.008618933,309.6496855
1331,1,0.630787621,400.7906978,537.7976765,-0.008646707,309.674814
1332,1,0.632257226,400.7998406,537.8202724,-0.008685313,309.7036273
1333,1,0.630956302,400.8161765,537.8262885,-0.008745197,309.7422406
1334,1,0.630802799,400.8265384,537.8262327,-0.008812788,309.7831815
1335,1,0.632525336,400.8279963,537.8330615,-0.008882464,309.8248063
1336,1,0.63271747,400.8395521,537.8589536,-0.008873672,309.8332011
1337,1,0.634807448,400.8589517,537.8664772,-0.008834968,309.8260276
1338,1,0.636545117,400.8620968,537.8640042,-0.008719778,309.786462
1339,1,0.636739615,400.862212,537.8742029,-0.008619328,309.7533675
1340,1,0.640133385,400.873325,537.8771686,-0.008601609,309.7582691
1341,1,0.640099661,400.8869555,537.8922023,-0.00861563,309.7785647
1342,1,0.640015213,400.9019904,537.9056118,-0.008707752,309.8337568
1343,1,0.642420812,400.900714,537.9129575,-0.008867291,309.9191368
1344,1,0.642810723,400.900173,537.9232202,-0.008913187,309.95435
1345,1,0.6443191,400.9166354,537.9321103,-0.008896148,309.9633665
1346,1,0.647679073,400.9368906,537.9389017,-0.008806499,309.9359417
1347,1,0.648239463,400.9392423,537.9528213,-0.008659736,309.8828951
1348,1,0.646257134,400.9519998,537.9620106,-0.00850456,309.8261503
1349,1,0.644254998,400.9730891,537.9768581,-0.008448493,309.812693
1350,1,0.643932373,400.9738084,537.9884853,-0.008406289,309.8096514
1351,1,0.642854198,400.9830635,537.9942588,-0.008395008,309.8217955
1352,1,0.642623845,400.985173,538.0062103,-0.008432524,309.8561869
1353,1,0.639973475,401.000181,538.0036916,-0.008478539,309.8943588
1354,1,0.638981016,401.0138622,538.0185208,-0.008422848,309.8880883
1355,1,0.638887027,401.0217708,538.0322712,-0.008333256,309.8674375
1356,1,0.641183094,401.0310533,538.0389593,-0.008267428,309.8568886
1357,1,0.641748816,401.0421623,538.0511513,-0.008260757,309.872561
1358,1,0.643244469,401.0494022,538.0605438,-0.008227576,309.8770145
1359,1,0.643075576,401.058937,538.0593261,-0.008215245,309.8905739
1360,1,0.642922372,401.0642874,538.0627714,-0.00816186,309.8838543
1361,1,0.642739969,401.0842936,538.0763358,-0.00813968,309.8925488
1362,1,0.64268805,401.0899038,538.0892796,-0.008095369,309.8933318
1363,1,0.643305318,401.0987882,538.0958118,-0.008167556,309.9512076
1364,1,0.64240102,401.0999516,538.0949925,-0.008332014,310.0531591
1365,1,0.642062081,401.1066894,538.1060593,-0.008545226,310.1774452
1366,1,0.639710336,401.1350311,538.1211525,-0.008774315,310.3096174
1367,1,0.63895232,401.1371263,538.1279651,-0.009029589,310.4574221
1368,1,0.636101528,401.1461339,538.1346143,-0.009222736,310.5759755
1369,1,0.634047143,401.1550068,538.1460095,-0.009373503,310.6727381
1370,1,0.633669656,401.1561596,538.1524451,-0.009402655,310.7075051
1371,1,0.636051022,401.1671683,538.1557311,-0.009361646,310.7074301
1372,1,0.63691371,401.1852099,538.1667398,-0.009295422,310.6966828
1373,1,0.639850162,401.2009087,538.1792432,-0.009208904,310.6769606
1374,1,0.641127727,401.2095175,538.1893953,-0.009163042,310.6755548
1375,1,0.641787697,401.2079067,538.186742,-0.009131718,310.6804495
1376,1,0.639043781,401.2283752,538.2027005,-0.009099716,310.6849412
1377,1,0.637823736,401.2364884,538.2081218,-0.009125091,310.713052
1378,1,0.636316983,401.2365491,538.2125976,-0.009220486,310.7740519
1379,1,0.635297081,401.2353923,538.2212679,-0.009302791,310.8277137
1380,1,0.635123877,401.2539653,538.2347974,-0.009421606,310.8980694
1381,1,0.637254271,401.273967,538.2457646,-0.00943357,310.9211599
1382,1,0.638228295,401.2772459,538.2518683,-0.009393781,310.9210168
1383,1,0.638098031,401.2893165,538.2664287,-0.009317972,310.903865
1384,1,0.6391532,401.293131,538.2722575,-0.009182334,310.8607864
1385,1,0.639692388,401.2990257,538.2824098,-0.009032746,310.8117431
1386,1,0.641342004,401.3143435,538.2927268,-0.008902634,310.7699716
1387,1,0.642178481,401.3184608,538.3019562,-0.008765516,310.7231292
1388,1,0.643831399,401.3214769,538.3027619,-0.008627779,310.6757633
1389,1,0.644456951,401.3349108,538.3219143,-0.00854814,310.6540347
1390,1,0.64432319,401.3447651,538.335387,-0.008516727,310.6530826
1391,1,0.643763859,401.3551644,538.3413783,-0.008485834,310.6507756
1392,1,0.64391832,401.3727859,538.3461082,-0.008450624,310.6449562
1393,1,0.644186855,401.3761467,538.3593454,-0.008391511,310.6263993
1394,1,0.645000223,401.3859233,538.3642595,-0.008305054,310.5939699
1395,1,0.645482537,401.393124,538.3649907,-0.008216046,310.5607846
1396,1,0.64547786,401.410551,538.3793498,-0.008134696,310.531604
1397,1,0.646269145,401.4188202,538.3921158,-0.008202907,310.5731548
1398,1,0.646769015,401.417253,538.4014389,-0.008386412,310.6689205
1399,1,0.646126654,401.4228308,538.4078411,-0.008598376,310.7777655
1400,1,0.645702347,401.4351418,538.4124616,-0.008767216,310.8673327
1401,1,0.643578474,401.4557694,538.4291223,-0.008862008,310.9241663
1402,1,0.642734543,401.4673571,538.4434728,-0.008905947,310.958225
1403,1,0.643151352,401.4616589,538.4441861,-0.008930258,310.9826565
1404,1,0.642431111,401.4766609,538.4523443,-0.00898386,311.0185268
1405,1,0.641844679,401.4856626,538.4638326,-0.009066383,311.0656061
1406,1,0.64179087,401.4918882,538.4711148,-0.009120696,311.1003043
1407,1,0.642461904,401.4926337,538.4727245,-0.009137461,311.1197538
1408,1,0.642967168,401.5038538,538.4844574,-0.009154035,311.1399083
1409,1,0.642549557,401.5211178,538.4985499,-0.009178241,311.162427
1410,1,0.64222139,401.5316582,538.5118013,-0.009203397,311.1843757
1411,1,0.639716706,401.5545131,538.5291728,-0.009246006,311.2163939
1412,1,0.637568531,401.558615,538.5389189,-0.009326761,311.2690329
1413,1,0.6374902,401.5417403,538.5358183,-0.00949088,311.3588552
1414,1,0.634800034,401.5521902,538.5323724,-0.009716576,311.4747551
1415,1,0.633200395,401.5659675,538.5467047,-0.009980294,311.6087142
1416,1,0.63384592,401.56464,538.5505964,-0.010215842,311.7317317
1417,1,0.630587935,401.568729,538.5574528,-0.010402179,311.8331804
1418,1,0.626391336,401.578737,538.5705153,-0.010618604,311.9487679
1419,1,0.625050538,401.5851107,538.57684,-0.010832685,312.0626019
1420,1,0.624719248,401.6035996,538.5885017,-0.011055725,312.1779969
1421,1,0.624586861,401.6261682,538.5928353,-0.011272799,312.2887439
1422,1,0.624494424,401.6289786,538.5981506,-0.011407998,312.3605138
1423,1,0.624370998,401.6337381,538.6073363,-0.011508444,312.4148574
1424,1,0.625208532,401.639741,538.6118947,-0.011589874,312.4578704
1425,1,0.627237401,401.6526649,538.6195368,-0.011688707,312.5056034
1426,1,0.628425774,401.6690508,538.6305919,-0.011834661,312.5742771
1427,1,0.627372239,401.6824938,538.638936,-0.01199953,312.6527947
1428,1,0.626236601,401.6938829,538.6515516,-0.012257751,312.7788653
1429,1,0.626259783,401.691923,538.6634348,-0.012547132,312.9252162
1430,1,0.629079617,401.6956865,538.6640549,-0.012806012,313.0607501
1431,1,0.63261139,401.7059434,538.6689853,-0.013119093,313.222954
1432,1,0.633090612,401.7134445,538.6759274,-0.013462625,313.3994185
1433,1,0.632300111,401.7192596,538.6825486,-0.01372152,313.5340262
1434,1,0.631072259,401.7328486,538.6944883,-0.013825782,313.5933078
1435,1,0.633333968,401.7373209,538.7055436,-0.013874197,313.6261852
1436,1,0.636214222,401.7392962,538.7197789,-0.013870361,313.6348355
1437,1,0.637450411,401.7573175,538.7315386,-0.01378365,313.6058162
1438,1,0.640538352,401.7721657,538.734822,-0.013673181,313.5667112
1439,1,0.643808799,401.7778428,538.735417,-0.013491338,313.4963195
1440,1,0.646198957,401.7819108,538.7429064,-0.013220476,313.3867959
1441,1,0.647006734,401.7907133,538.745878,-0.01297257,313.2882716
1442,1,0.647451159,401.7993476,538.7532815,-0.01280429,313.227179
1443,1,0.647967731,401.8081446,538.770438,-0.012743439,313.213658
1444,1,0.647772806,401.8134828,538.786098,-0.012709509,313.2104559
1445,1,0.647719074,401.8234964,538.7912792,-0.012620431,313.1815548
1446,1,0.647905186,401.8346359,538.7964667,-0.012492045,313.136846
1447,1,0.648318157,401.8440412,538.8002777,-0.012380504,313.101911
1448,1,0.647581869,401.8554229,538.8092413,-0.012342113,313.1009666
1449,1,0.646417522,401.8570724,538.8173071,-0.012360768,313.1262318
1450,1,0.646458235,401.861844,538.8242309,-0.01241082,313.1621626
1451,1,0.646198732,401.881434,538.8359085,-0.012527725,313.2144766
1452,1,0.645765793,401.884223,538.8408652,-0.012618281,313.2420876
1453,1,0.644554101,401.8903506,538.8430908,-0.012608589,313.2202388
1454,1,0.641707678,401.8995859,538.8482872,-0.012582591,313.1789724
1455,1,0.640474635,401.9054411,538.8631671,-0.012577165,313.1405232
1456,1,0.639424276,401.9249153,538.8808125,-0.012650797,313.1322427
1457,1,0.637705016,401.9337737,538.8897269,-0.012798304,313.1537825
1458,1,0.638227164,401.941801,538.90237,-0.012971646,313.1840979
1459,1,0.638297299,401.9430082,538.9054965,-0.013111288,313.1913498
1460,1,0.638436336,401.9521367,538.9102239,-0.013179022,313.1660119
1461,1,0.638415469,401.9678688,538.9200013,-0.013174373,313.1055823
1462,1,0.638974219,401.9746356,538.9345079,-0.013165334,313.046242
1463,1,0.64024616,401.9796075,538.9321296,-0.013210577,313.0194395
1464,1,0.639835639,401.9843212,538.9398448,-0.01330311,313.0174544
1465,1,0.638176099,401.998826,538.9419888,-0.013416672,313.0277113
1466,1,0.636681303,402.0031781,538.9529586,-0.013574446,313.0642673
1467,1,0.636713877,402.0197111,538.9570794,-0.013718416,313.0972693
1468,1,0.635709707,402.025044,538.9637748,-0.013844543,313.1266635
1469,1,0.635434511,402.0327125,538.9791737,-0.013929711,313.1494096
1470,1,0.634898696,402.0439834,538.9856389,-0.014049464,313.1942054
1471,1,0.635486863,402.0462905,538.9863723,-0.014257733,313.2860844
1472,1,0.636038638,402.0511528,538.9955038,-0.014503004,313.3988288
1473,1,0.636117624,402.0768439,539.0156227,-0.014775239,313.5243391
1474,1,0.63616268,402.0811387,539.0112837,-0.015118579,313.6831493
1475,1,0.636294384,402.0835358,539.0191128,-0.015422593,313.8243966
1476,1,0.63599787,402.0942034,539.0263272,-0.015623642,313.9194334
1477,1,0.63453706,402.1045529,539.0481543,-0.015765454,313.9872686
1478,1,0.632731041,402.1186359,539.0534395,-0.015897089,314.0509254
1479,1,0.63154122,402.1080932,539.0560898,-0.01599937,314.1025418
1480,1,0.628075342,402.1368517,539.0658123,-0.016044152,314.1294527
1481,1,0.629184667,402.1356751,539.0714869,-0.015872509,314.0600451
1482,1,0.629438429,402.1378146,539.0741278,-0.01566743,313.974162
1483,1,0.630905609,402.1447021,539.0890135,-0.015676584,313.9848397
1484,1,0.631593748,402.1549534,539.098398,-0.015686442,313.9975005
1485,1,0.634890563,402.1670077,539.1069749,-0.015639213,313.9854192
1486,1,0.637823204,402.175081,539.1116155,-0.015504619,313.9348734
1487,1,0.639180156,402.1831094,539.124064,-0.01532494,313.8679538
1488,1,0.644125491,402.1912707,539.1287171,-0.01504432,313.7604945
1489,1,0.64241217,402.1913879,539.1336736,-0.014869191,313.7042601
1490,1,0.641941391,402.2038835,539.1436615,-0.014761773,313.6790954
1491,1,0.64031436,402.223357,539.152188,-0.014680181,313.6668122
1492,1,0.64056012,402.2247512,539.1549412,-0.014571762,313.6439763
1493,1,0.641683329,402.2326126,539.1687974,-0.01429826,313.5509947
1494,1,0.641394962,402.2396729,539.1751838,-0.014040746,313.4642804
1495,1,0.6400492,402.2448095,539.1808404,-0.013847237,313.4034664
1496,1,0.640202023,402.2680976,539.1974605,-0.013710649,313.3676715
1497,1,0.639883537,402.2633317,539.1890139,-0.013574023,313.3314447
1498,1,0.639719298,402.2766474,539.1926135,-0.013398184,313.2788296
1499,1,0.638322753,402.2839853,539.2033435,-0.013232522,313.2319345
1500,1,0.637690123,402.2881846,539.203957,-0.013065355,313.1843492
1501,1,0.637775323,402.2887135,539.2097039,-0.012914722,313.1451572
1502,1,0.638023056,402.3047191,539.2276782,-0.012852572,313.1457289
1503,1,0.636223781,402.3126516,539.2310714,-0.012741415,313.1239663
1504,1,0.636508495,402.3232309,539.2347057,-0.012598623,313.0880081
1505,1,0.638308095,402.3266974,539.2379811,-0.01247548,313.0621453
1506,1,0.636582803,402.333588,539.2499312,-0.012349979,313.0377949
1507,1,0.636396667,402.3445671,539.2561298,-0.012269013,313.0355915
1508,1,0.634942625,402.3506365,539.2674397,-0.01218272,313.0333171
1509,1,0.635192618,402.3632947,539.2761888,-0.012072793,313.0221095
1510,1,0.637679318,402.3666451,539.2793098,-0.011941303,313.0013585
1511,1,0.639787681,402.3815533,539.2849758,-0.0117913,312.9764371
1512,1,0.639815078,402.3916964,539.2985153,-0.011586001,312.9266846
1513,1,0.640146673,402.39682,539.302115,-0.011354624,312.8661484
1514,1,0.640196645,402.3973295,539.3032509,-0.011091903,312.7915685
1515,1,0.640910432,402.4038619,539.3171486,-0.010822512,312.7153448
1516,1,0.642530715,402.4121464,539.3253221,-0.010579561,312.6540749
1517,1,0.642359732,402.4258485,539.3299171,-0.010408842,312.6282146
1518,1,0.640123131,402.422995,539.3334255,-0.010346429,312.6505871
1519,1,0.642097715,402.4344093,539.337355,-0.010349417,312.7028297
1520,1,0.643710077,402.4444351,539.3503606,-0.010359775,312.7580139
1521,1,0.644552382,402.4476633,539.3644482,-0.010270371,312.7647506
1522,1,0.644691598,402.4723203,539.3701972,-0.01014314,312.7538008
1523,1,0.648119699,402.4711062,539.3804166,-0.010018372,312.7442776
1524,1,0.648276878,402.4778281,539.3897895,-0.009951317,312.7594639
1525,1,0.64833434,402.4864934,539.3925754,-0.009933736,312.7978614
1526,1,0.650425626,402.4962883,539.3938284,-0.009913777,312.8325343
1527,1,0.650432347,402.4960903,539.4054672,-0.009808021,312.8269414
1528,1,0.650792244,402.5100657,539.4011233,-0.009702098,312.8216456
1529,1,0.652925315,402.5055601,539.4103828,-0.009558125,312.7987451
1530,1,0.651722078,402.5204739,539.412705,-0.009413778,312.7740237
1531,1,0.650033948,402.5349063,539.4351451,-0.009397259,312.8093473
1532,1,0.650032996,402.5368722,539.4308777,-0.009405608,312.8543375
1533,1,0.651006739,402.5571089,539.4506058,-0.009415123,312.9003037
1534,1,0.649806802,402.559788,539.4479222,-0.00932073,312.901375
1535,1,0.649787519,402.5678863,539.4544652,-0.00913102,312.8603903
1536,1,0.64840117,402.5659442,539.4533268,-0.008939419,312.8188062
1537,1,0.645245959,402.5843528,539.47282,-0.008762659,312.7864126
1538,1,0.64515865,402.5910147,539.4728828,-0.00861382,312.7690476
1539,1,0.649202926,402.5999876,539.4869054,-0.008608882,312.8200377
1540,1,0.649699441,402.6036479,539.47751,-0.008608322,312.8769683
1541,1,0.6497069,402.6183238,539.5033417,-0.008607774,312.934284
1542,1,0.64765986,402.6082659,539.5021851,-0.008460918,312.9277318
1543,1,0.647180208,402.6283608,539.5035865,-0.008306443,312.9179571
1544,1,0.646622077,402.62433,539.5217859,-0.008258921,312.9569994
1545,1,0.647240202,402.6404164,539.5227899,-0.008265835,313.0202186
1546,1,0.64728646,402.6361911,539.5284772,-0.008277197,313.0854986
1547,1,0.649194926,402.6677069,539.5476986,-0.008301717,313.1566422
1548,1,0.65040349,402.6697609,539.55573,-0.008328607,313.2290944
1549,1,0.650488023,402.6767488,539.5554434,-0.008372304,313.3098415
1550,1,0.651957127,402.6725562,539.5576228,-0.008406525,313.3853735
1551,1,0.651833402,402.6947214,539.5710958,-0.008441202,313.461012
1552,1,0.651806896,402.6981083,539.5783615,-0.008383235,313.4934635
1553,1,0.647694648,402.7036566,539.57721,-0.008352419,313.5376091
1554,1,0.647234355,402.7172785,539.5837376,-0.00832552,313.5831973
1555,1,0.646000755,402.7260935,539.5943505,-0.008360857,313.6580244
1556,1,0.646024391,402.7312071,539.6036583,-0.008404893,313.7369586
1557,1,0.646043253,402.7386181,539.6209288,-0.008363662,313.7796611
1558,1,0.646138525,402.7422691,539.6246644,-0.008310954,313.8172169
1559,1,0.645818054,402.744928,539.6221728,-0.008258609,313.8549115
1560,1,0.643507344,402.7567771,539.6424745,-0.00824618,313.9107217
1561,1,0.642706123,402.7533265,539.6385117,-0.008268269,313.9827331
1562,1,0.642625316,402.7703997,539.6504188,-0.00829709,314.056423
1563,1,0.646356728,402.7795357,539.6495912,-0.008351857,314.1409029
1564,1,0.646182756,402.7855548,539.6544781,-0.00836812,314.2056972
1565,1,0.646034251,402.7994674,539.6745714,-0.008436663,314.2920714
1566,1,0.643333883,402.7953692,539.6759813,-0.008558182,314.3997555
1567,1,0.642820493,402.8016944,539.6795977,-0.008727789,314.5288223
1568,1,0.643447029,402.8204006,539.6943852,-0.008882336,314.6505053
1569,1,0.64326004,402.8170214,539.6927499,-0.009026821,314.7690159
1570,1,0.643194626,402.815591,539.691819,-0.009152952,314.8796015
1571,1,0.641810693,402.8291287,539.7012006,-0.009274518,314.9896209
1572,1,0.641496437,402.8466256,539.7206365,-0.009373959,315.0915838
1573,1,0.642211107,402.8458584,539.7257944,-0.00946996,315.1922333
1574,1,0.642118723,402.851894,539.7228694,-0.009544212,315.2835134
1575,1,0.642055246,402.853594,539.7335078,-0.009568431,315.3547996
1576,1,0.644788007,402.8669659,539.7394045,-0.009582756,315.4221065
1577,1,0.646913198,402.8718902,539.7463391,-0.009655492,315.5156266
